turbostat version 2023.11.07 - Len Brown <lenb@kernel.org>
Kernel command line: BOOT_IMAGE=/boot/vmlinuz-6.8.0-124-generic root=UUID=762636d2-a9cd-4361-91f4-81b7eaf9de38 ro quiet splash vt.handoff=7
CPUID(0): GenuineIntel 0x1b CPUID levels
CPUID(1): family:model:stepping 0x6:8c:1 (6:140:1) microcode 0xbe
CPUID(0x80000000): max_extended_levels: 0x80000008
CPUID(1): SSE3 MONITOR - EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, HWP, HWPnotify, HWPwindow, HWPepp, HWPpkg, EPB
cpu0: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX No-Hybrid
CPUID(0x15): eax_crystal: 2 ebx_tsc: 88 ecx_crystal_hz: 38400000
TSC: 1689 MHz (38400000 Hz * 88 / 2 / 1000000)
CPUID(0x16): base_mhz: 1700 max_mhz: 4700 bus_mhz: 100
cpu0: MSR_PLATFORM_INFO: 0x4043df0811100
4 * 100.0 = 400.0 MHz max efficiency frequency
17 * 100.0 = 1700.0 MHz base frequency
cpu0: MSR_TURBO_RATIO_LIMIT: 0x2929292929292f2f
41 * 100.0 = 4100.0 MHz max turbo 8 active cores
41 * 100.0 = 4100.0 MHz max turbo 7 active cores
41 * 100.0 = 4100.0 MHz max turbo 6 active cores
41 * 100.0 = 4100.0 MHz max turbo 5 active cores
41 * 100.0 = 4100.0 MHz max turbo 4 active cores
41 * 100.0 = 4100.0 MHz max turbo 3 active cores
47 * 100.0 = 4700.0 MHz max turbo 2 active cores
47 * 100.0 = 4700.0 MHz max turbo 1 active cores
cpu0: MSR_CONFIG_TDP_NOMINAL: 0x00000011 (base_ratio=17)
cpu0: MSR_CONFIG_TDP_LEVEL_1: 0x000c0060 (PKG_MIN_PWR_LVL1=0 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=12 PKG_TDP_LVL1=96)
cpu0: MSR_CONFIG_TDP_LEVEL_2: 0x00110078 (PKG_MIN_PWR_LVL2=0 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=17 PKG_TDP_LVL2=120)
cpu0: MSR_CONFIG_TDP_CONTROL: 0x00000002 (TDP_LEVEL=2  lock=0)
cpu0: MSR_TURBO_ACTIVATION_RATIO: 0x00000010 (MAX_NON_TURBO_RATIO=16 lock=0)
cpu0: cpufreq driver: intel_pstate
cpu0: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu0: MSR_MISC_PWR_MGMT: 0x00401cc0 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
cpu0: MSR_PM_ENABLE: 0x00000001 (HWP)
cpu0: MSR_HWP_CAPABILITIES: 0x010d112f (high 47 guar 17 eff 13 low 1)
cpu0: MSR_HWP_REQUEST: 0x00002f2f (min 47 max 47 des 0 epp 0x0 window 0x0 pkg 0x0)
cpu0: MSR_HWP_REQUEST_PKG: 0x8000ff01 (min 1 max 255 des 0 epp 0x80 window 0x0)
cpu0: MSR_HWP_INTERRUPT: 0x00000005 (EN_Guaranteed_Perf_Change, Dis_Excursion_Min)
cpu0: MSR_HWP_STATUS: 0x00000004 (No-Guaranteed_Perf_Change, Excursion_Min)
cpu0: EPB: 0 (performance)
cpu0: MSR_IA32_POWER_CTL: 0x00a4005b (C1E auto-promotion: ENabled)
cpu0: MSR_PKG_CST_CONFIG_CONTROL: 0x74008008 (UNdemote-C1, demote-C1, locked, pkg-cstate-limit=8 (unlimited))
/dev/cpu_dma_latency: 2000000000 usec (default)
current_driver: intel_idle
current_governor: menu
current_governor_ro: menu
cpu0: POLL: CPUIDLE CORE POLL IDLE
cpu0: C1ACPI: ACPI FFH MWAIT 0x0
cpu0: C2ACPI: ACPI FFH MWAIT 0x31
cpu0: C3ACPI: ACPI FFH MWAIT 0x60
cpu0: MSR_PKGC3_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC6_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC7_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC8_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC9_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC10_IRTL: 0x00000000 (NOTvalid, 0 ns)
Uncore Frequency package0 die0: 400 - 3600 MHz (400 - 3600 MHz) 3600 MHz
RAPL: 9362 sec. Joule Counter Range, at 28 Watts
cpu0: MSR_RAPL_POWER_UNIT: 0x000a0e03 (0.125000 Watts, 0.000061 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x000000e0 (28 W TDP, RAPL 0 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x4381e0001f8640 (UNlocked)
cpu0: PKG Limit #1: ENabled (200.000 Watts, 32.000000 sec, clamp ENabled)
cpu0: PKG Limit #2: ENabled (60.000 Watts, 0.002441* sec, clamp ENabled)
cpu0: MSR_VR_CURRENT_CONFIG: 0x00000348
cpu0: PKG Limit #4: 105.000000 Watts (UNlocked)
cpu0: MSR_DRAM_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: DRAM Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x80640000 (100 C) (100 default - 0 offset)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88390800 (43 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00000003 (100 C, 100 C)
cpu0: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1ACPI	C2ACPI	C3ACPI	POLL%	C1ACPI%	C2ACPI%	C3ACPI%	CPU%c1	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%	UncMHz
589	12.60	4676	1690	1.02	1107	0	0	25	13	141	0.00	0.10	0.15	87.12	0.21	0.00	73.90	92	11809	92	100.75	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.21	13.16	0.00	0.00	0.00	0.00	3600
590	12.63	4675	1690	1.02	1126	0	0	43	17	137	0.00	0.28	0.16	86.92	0.50	0.00	73.63	93	11810	91	100.68	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.23	13.18	0.00	0.00	0.00	0.00	3600
589	12.61	4675	1690	1.02	1137	0	0	39	24	146	0.00	0.19	0.26	86.92	0.28	0.00	73.82	94	11810	92	100.77	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.21	13.17	0.00	0.00	0.00	0.00	3600
590	12.63	4673	1690	1.02	1116	0	0	41	16	137	0.00	0.23	0.18	86.94	0.45	0.00	73.62	93	11810	92	100.91	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.21	13.16	0.00	0.00	0.00	0.00	3600
589	12.62	4670	1690	1.02	1143	0	0	50	36	136	0.00	0.25	0.42	86.69	0.46	0.00	73.61	95	11810	92	100.88	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.18	13.14	0.00	0.00	0.00	0.00	3600
590	12.63	4675	1689	1.02	1135	0	0	49	23	125	0.00	0.33	0.24	86.74	0.41	0.00	73.68	93	11810	92	100.83	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.20	13.17	0.00	0.00	0.00	0.00	3600
590	12.61	4672	1690	1.02	1146	0	0	49	25	139	0.00	0.32	0.29	86.80	0.42	0.00	73.66	92	11810	92	100.96	99.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.22	13.17	0.00	0.00	0.00	0.00	3600
589	12.60	4676	1690	1.02	1110	0	0	43	11	113	0.00	0.27	0.14	86.98	0.54	0.00	73.61	93	11810	93	100.65	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.20	13.16	0.00	0.00	0.00	0.00	3600
589	12.60	4678	1690	1.02	1116	0	0	27	26	127	0.00	0.11	0.29	86.98	0.20	0.00	73.91	94	11810	94	100.75	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.23	13.17	0.00	0.00	0.00	0.00	3600
593	12.72	4664	1690	1.02	1179	0	0	87	40	166	0.00	0.34	0.48	86.44	0.65	0.00	73.17	93	11810	93	101.76	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.27	13.22	0.00	0.00	0.00	0.00	3600
589	12.61	4672	1690	1.02	1137	0	0	51	29	124	0.00	0.32	0.33	86.72	0.61	0.00	73.48	93	11810	91	100.80	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.20	13.15	0.00	0.00	0.00	0.00	3600
589	12.59	4678	1690	1.02	1095	0	0	34	18	108	0.00	0.12	0.17	87.10	0.25	0.00	73.90	94	11810	93	100.64	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.19	13.16	0.00	0.00	0.00	0.00	3600
589	12.59	4678	1690	1.02	1100	0	0	37	8	126	0.00	0.23	0.09	87.06	0.46	0.00	73.69	92	11810	92	100.61	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.18	13.15	0.00	0.00	0.00	0.00	3600
591	12.67	4669	1690	1.02	1148	0	0	38	26	178	0.00	0.23	0.27	86.81	0.39	0.00	73.57	92	11810	92	101.23	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.19	13.14	0.00	0.00	0.00	0.00	3600
591	12.68	4665	1688	1.02	1189	0	0	60	43	192	0.00	0.41	0.47	86.36	0.72	0.00	73.16	93	11810	92	101.40	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.21	13.16	0.00	0.00	0.00	0.00	3600
589	12.60	4675	1691	1.02	1125	0	0	39	29	118	0.00	0.20	0.31	86.93	0.33	0.00	73.78	92	11810	92	100.84	99.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.20	13.15	0.00	0.00	0.00	0.00	3600
589	12.63	4678	1685	1.02	1089	0	0	28	13	115	0.00	0.12	0.14	86.85	0.25	0.00	73.85	92	11810	92	100.63	99.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.11	13.07	0.00	0.00	0.00	0.00	3600
589	12.61	4674	1690	1.02	1138	0	0	52	34	118	0.00	0.34	0.37	86.69	0.66	0.00	73.43	92	11810	92	100.74	99.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.15	13.11	0.00	0.00	0.00	0.00	3600
589	12.62	4670	1689	1.02	1145	0	0	40	26	137	0.00	0.23	0.30	86.80	0.43	0.00	73.65	92	11810	92	100.95	99.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.15	13.11	0.00	0.00	0.00	0.00	3600
589	12.57	4676	1694	1.02	1115	0	0	32	13	145	0.00	0.15	0.15	87.34	0.27	0.00	73.86	92	11810	92	100.81	99.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.26	13.21	0.00	0.00	0.00	0.00	3600
589	12.60	4676	1689	1.02	1093	0	0	23	3	143	0.00	0.08	0.03	87.25	0.16	0.00	73.95	93	11810	93	100.72	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.20	13.16	0.00	0.00	0.00	0.00	3600
589	12.61	4673	1690	1.02	1132	0	0	47	25	133	0.00	0.32	0.27	86.80	0.61	0.00	73.50	93	11810	93	100.81	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.21	13.18	0.00	0.00	0.00	0.00	3600
588	12.60	4671	1689	1.02	1128	0	0	54	24	106	0.00	0.35	0.28	86.73	0.67	0.00	73.45	92	11810	92	100.69	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.15	13.12	0.00	0.00	0.00	0.00	3600
589	12.60	4675	1690	1.02	1116	0	0	49	15	129	0.00	0.27	0.17	86.96	0.53	0.00	73.60	91	11810	91	100.75	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.08	13.05	0.00	0.00	0.00	0.00	3600
589	12.61	4676	1689	1.02	1115	0	0	36	16	140	0.00	0.18	0.19	86.99	0.21	0.00	73.90	92	11810	92	100.77	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.05	13.02	0.00	0.00	0.00	0.00	3600
590	12.63	4672	1690	1.02	1164	0	0	43	40	175	0.00	0.26	0.47	86.64	0.42	0.00	73.62	92	11810	92	100.98	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.01	12.99	0.00	0.00	0.00	0.00	3600
590	12.67	4660	1690	1.02	1220	0	0	98	50	155	0.00	0.64	0.57	86.10	0.96	0.00	73.02	92	11810	92	101.21	99.39	0.33	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.99	12.96	0.01	0.00	0.00	0.00	3600
589	12.60	4676	1690	1.02	1105	0	0	38	19	124	0.00	0.14	0.22	87.01	0.29	0.00	73.84	91	11810	91	100.73	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	12.98	0.00	0.00	0.00	0.00	3600
589	12.61	4668	1690	1.02	1133	0	0	46	36	115	0.00	0.30	0.43	86.64	0.58	0.00	73.51	93	11810	91	100.82	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.93	12.91	0.00	0.00	0.00	0.00	3600
589	12.60	4677	1690	1.02	1116	0	0	47	19	118	0.00	0.26	0.21	86.90	0.49	0.00	73.66	93	11810	91	100.65	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.94	12.92	0.00	0.00	0.00	0.00	3600
589	12.61	4675	1689	1.02	1117	0	0	32	20	133	0.00	0.15	0.22	86.96	0.30	0.00	73.79	91	11810	91	100.77	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.95	12.94	0.00	0.00	0.00	0.00	3600
589	12.60	4672	1690	1.02	1141	0	0	51	36	119	0.00	0.27	0.43	86.71	0.37	0.00	73.75	91	11810	91	100.79	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.91	12.90	0.00	0.00	0.00	0.00	3600
589	12.60	4679	1690	1.02	1097	0	0	20	21	126	0.00	0.06	0.23	87.09	0.12	0.00	74.00	91	11810	91	100.72	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.89	12.88	0.00	0.00	0.00	0.00	3600
589	12.60	4675	1689	1.02	1119	0	0	52	17	112	0.00	0.29	0.19	86.88	0.57	0.00	73.56	91	11810	91	100.67	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.83	12.82	0.00	0.00	0.00	0.00	3600
589	12.63	4663	1690	1.02	1165	0	0	53	47	138	0.00	0.42	0.56	86.39	0.77	0.00	73.28	91	11810	91	101.00	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.82	12.81	0.00	0.00	0.00	0.00	3600
590	12.62	4674	1689	1.02	1119	0	0	35	18	147	0.00	0.14	0.20	87.02	0.28	0.00	73.81	92	11810	91	100.81	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.86	12.84	0.00	0.00	0.00	0.00	3600
589	12.60	4673	1690	1.02	1128	0	0	54	15	122	0.00	0.32	0.17	86.90	0.63	0.00	73.50	90	11810	89	100.70	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.80	12.78	0.00	0.00	0.00	0.00	3600
589	12.61	4672	1690	1.02	1141	0	0	52	27	131	0.00	0.30	0.32	86.75	0.50	0.00	73.60	92	11810	91	100.80	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.81	12.80	0.00	0.00	0.00	0.00	3600
589	12.60	4680	1689	1.02	1098	0	0	24	17	120	0.00	0.12	0.17	87.06	0.24	0.00	73.90	91	11810	91	100.61	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.82	12.82	0.00	0.00	0.00	0.00	3600
595	12.77	4669	1686	1.02	1151	0	0	87	20	155	0.00	0.26	0.22	86.54	0.50	0.00	73.29	91	11810	91	101.85	99.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.84	12.83	0.00	0.00	0.00	0.00	3600
591	12.66	4658	1694	1.02	1215	0	0	82	59	148	0.00	0.61	0.71	86.23	1.13	0.00	72.86	90	11810	90	101.33	99.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.08	13.05	0.00	0.00	0.00	0.00	3600
589	12.60	4679	1689	1.02	1115	0	0	38	20	127	0.00	0.18	0.25	86.93	0.28	0.00	73.85	91	11810	91	100.69	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.04	13.02	0.00	0.00	0.00	0.00	3600
589	12.60	4674	1690	1.02	1129	0	0	47	28	121	0.00	0.20	0.31	86.89	0.39	0.00	73.75	90	11810	90	100.73	99.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.99	12.97	0.00	0.00	0.00	0.00	3600
589	12.59	4682	1690	1.02	1093	0	0	25	10	126	0.00	0.07	0.12	87.20	0.14	0.00	74.03	90	11810	90	100.59	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.99	12.97	0.00	0.00	0.00	0.00	3600
589	12.59	4678	1690	1.02	1096	0	0	40	15	101	0.00	0.22	0.18	86.99	0.43	0.00	73.76	91	11810	90	100.53	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.94	12.93	0.00	0.00	0.00	0.00	3600
590	12.62	4672	1690	1.02	1134	0	0	49	31	142	0.00	0.28	0.35	86.74	0.55	0.00	73.52	91	11810	91	100.88	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.95	12.93	0.00	0.00	0.00	0.00	3600
589	12.64	4662	1689	1.02	1191	0	0	61	48	142	0.00	0.42	0.57	86.32	0.76	0.00	73.27	91	11810	91	100.99	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.78	12.77	0.00	0.00	0.00	0.00	3600
589	12.60	4679	1690	1.02	1108	0	0	33	15	129	0.00	0.15	0.16	87.09	0.30	0.00	73.82	90	11810	90	100.72	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.80	12.78	0.00	0.00	0.00	0.00	3600
589	12.63	4674	1685	1.02	1116	0	0	38	20	122	0.00	0.20	0.24	86.70	0.38	0.00	73.73	90	11810	90	100.66	99.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.73	0.00	0.00	0.00	0.00	3600
589	12.56	4677	1694	1.02	1112	0	0	46	9	126	0.00	0.23	0.09	87.32	0.45	0.00	73.72	90	11810	90	100.71	99.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.93	12.91	0.00	0.00	0.00	0.00	3600
589	12.59	4677	1690	1.02	1101	0	0	37	12	120	0.00	0.16	0.14	87.09	0.31	0.00	73.84	91	11810	91	100.66	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.89	12.88	0.00	0.00	0.00	0.00	3600
591	12.67	4666	1689	1.02	1177	0	0	64	38	188	0.00	0.44	0.42	86.43	0.67	0.00	73.25	90	11810	90	101.31	99.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.91	12.89	0.00	0.00	0.00	0.00	3600
589	12.66	4664	1686	1.02	1173	0	0	52	54	142	0.00	0.36	0.67	86.12	0.68	0.00	73.30	90	11810	89	100.99	99.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.71	12.71	0.00	0.00	0.00	0.00	3600
589	12.59	4669	1693	1.02	1139	0	0	38	21	160	0.00	0.21	0.23	87.14	0.43	0.00	73.67	90	11810	90	101.03	99.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.80	12.78	0.00	0.00	0.00	0.00	3600
590	12.63	4669	1690	1.02	1149	0	0	35	38	147	0.00	0.21	0.44	86.71	0.42	0.00	73.59	90	11810	90	101.06	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.77	12.75	0.00	0.00	0.00	0.00	3600
591	12.66	4670	1690	1.02	1131	0	0	48	19	154	0.00	0.20	0.24	86.88	0.39	0.00	73.60	90	11810	90	101.22	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.79	12.77	0.00	0.00	0.00	0.00	3600
589	12.60	4676	1690	1.02	1117	0	0	46	13	123	0.00	0.23	0.12	87.03	0.36	0.00	73.76	91	11810	90	100.75	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.78	12.76	0.00	0.00	0.00	0.00	3600
590	12.63	4670	1690	1.02	1135	0	0	50	21	150	0.00	0.27	0.25	86.84	0.54	0.00	73.52	90	11810	90	100.94	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.75	0.00	0.00	0.00	0.00	3600
589	12.62	4670	1690	1.02	1153	0	0	44	45	128	0.00	0.29	0.53	86.55	0.56	0.00	73.49	90	11810	90	100.93	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.76	12.76	0.00	0.00	0.00	0.00	3600
589	12.60	4677	1690	1.02	1100	0	0	33	10	126	0.00	0.10	0.11	87.17	0.20	0.00	73.93	89	11810	89	100.67	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.74	0.00	0.00	0.00	0.00	3600
589	12.61	4672	1690	1.02	1130	0	0	38	24	139	0.00	0.17	0.27	86.93	0.30	0.00	73.76	90	11810	90	100.87	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.74	12.74	0.00	0.00	0.00	0.00	3600
589	12.63	4678	1685	1.02	1108	0	0	34	17	126	0.00	0.13	0.17	86.83	0.26	0.00	73.83	90	11810	90	100.71	99.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.71	12.72	0.00	0.00	0.00	0.00	3600
590	12.57	4678	1694	1.02	1107	0	0	30	16	122	0.00	0.15	0.17	87.31	0.29	0.00	73.84	90	11810	90	100.84	99.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.93	12.91	0.00	0.00	0.00	0.00	3600
591	12.66	4667	1690	1.02	1129	0	0	40	13	165	0.00	0.25	0.15	86.91	0.50	0.00	73.46	91	11810	91	101.27	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.87	12.85	0.00	0.00	0.00	0.00	3600
589	12.62	4664	1690	1.02	1164	0	0	55	45	130	0.00	0.38	0.55	86.43	0.74	0.00	73.30	90	11810	90	100.97	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.83	12.81	0.00	0.00	0.00	0.00	3600
589	12.61	4676	1690	1.02	1111	0	0	37	20	124	0.00	0.16	0.22	86.99	0.33	0.00	73.77	89	11810	89	100.81	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.85	12.84	0.00	0.00	0.00	0.00	3600
589	12.62	4669	1690	1.02	1149	0	0	58	26	141	0.00	0.26	0.31	86.80	0.53	0.00	73.53	91	11810	89	100.93	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.81	12.80	0.00	0.00	0.00	0.00	3600
590	12.61	4678	1690	1.02	1094	0	0	31	9	120	0.00	0.11	0.08	87.18	0.22	0.00	73.89	91	11810	90	100.81	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.81	12.80	0.00	0.00	0.00	0.00	3600
589	12.59	4677	1690	1.02	1110	0	0	42	13	117	0.00	0.22	0.15	87.01	0.44	0.00	73.74	90	11810	90	100.58	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.80	12.79	0.00	0.00	0.00	0.00	3600
593	12.68	4677	1690	1.02	1117	0	0	66	17	137	0.00	0.16	0.16	86.97	0.32	0.00	73.64	90	11810	90	101.37	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.88	12.87	0.00	0.00	0.00	0.00	3600
589	12.62	4666	1690	1.02	1162	0	1	65	33	138	0.00	0.39	0.41	86.57	0.75	0.00	73.32	89	11810	89	100.90	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.79	12.78	0.00	0.00	0.00	0.00	3600
589	12.59	4679	1690	1.02	1094	0	0	31	10	116	0.00	0.11	0.11	87.17	0.22	0.00	73.94	89	11810	89	100.63	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.82	12.81	0.00	0.00	0.00	0.00	3600
589	12.59	4676	1690	1.02	1114	0	0	38	26	113	0.00	0.18	0.31	86.90	0.36	0.00	73.79	90	11810	90	100.64	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.80	12.79	0.00	0.00	0.00	0.00	3600
589	12.60	4677	1690	1.02	1106	0	0	35	22	115	0.00	0.20	0.26	86.93	0.40	0.00	73.74	91	11810	90	100.70	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.83	12.83	0.00	0.00	0.00	0.00	3600
